tanggal,lokasi,parameter,nilai,satuan
2025-06-10,Gedung_B,Waste,37.61,kg
2025-06-10,Gedung_C,Energy,111.26,kWh
2025-06-10,Gedung_C,Water,294.85,L
2025-06-10,Gedung_C,CO2,565.21,ppm
2025-06-10,Gedung_C,Waste,13.24,kg
2025-06-10,Gedung_D,Energy,137.34,kWh
2025-06-10,Gedung_D,Water,221.68,L
2025-06-10,Gedung_D,CO2,565.73,ppm
2025-06-10,Gedung_D,Waste,21.69,kg
2025-06-10,Gedung_E,Energy,242.38,kWh
2025-06-10,Gedung_E,Water,749.33,L
2025-06-10,Gedung_E,CO2,475.26,ppm
2025-06-10,Gedung_E,Waste,31.76,kg
2025-06-10,Gedung_F,Energy,203.03,kWh
2025-06-10,Gedung_F,Water,632.86,L
2025-06-10,Gedung_F,CO2,871.03,ppm
2025-06-10,Gedung_F,Waste,13.79,kg
2025-06-10,Gedung_G,Energy,244.75,kWh
2025-06-10,Gedung_G,Water,259.76,L
2025-06-10,Gedung_G,CO2,878.79,ppm
2025-06-10,Gedung_G,Waste,8.68,kg
2025-06-10,Gedung_H,Energy,134.96,kWh
2025-06-10,Gedung_H,Water,676.7,L
2025-06-10,Gedung_H,CO2,509.13,ppm
2025-06-10,Gedung_H,Waste,17.93,kg
2025-06-10,Gedung_I,Energy,240.37,kWh
2025-06-10,Gedung_I,Water,1003.62,L
2025-06-10,Gedung_I,CO2,578.99,ppm
2025-06-10,Gedung_I,Waste,5.71,kg
2025-06-10,Gedung_J,Energy,132.36,kWh
2025-06-10,Gedung_J,Water,358.6,L
2025-06-10,Gedung_J,CO2,696.75,ppm
2025-06-10,Gedung_J,Waste,42.62,kg
2025-06-10,Gedung_K,Energy,152.93,kWh
2025-06-10,Gedung_K,Water,321.85,L
2025-06-10,Gedung_K,CO2,421.19,ppm
2025-06-10,Gedung_K,Waste,20.5,kg
2025-06-10,Gedung_L,Energy,203.21,kWh
2025-06-10,Gedung_L,Water,1007.12,L
2025-06-10,Gedung_L,CO2,825.25,ppm
2025-06-10,Gedung_L,Waste,25.33,kg
2025-06-10,Gedung_M,Energy,244.97,kWh
2025-06-10,Gedung_M,Water,263.12,L
2025-06-10,Gedung_M,CO2,595.89,ppm
2025-06-10,Gedung_M,Waste,27.94,kg
2025-06-10,Gedung_N,Energy,115.61,kWh
2025-06-10,Gedung_N,Water,526.2,L
2025-06-10,Gedung_N,CO2,478.39,ppm
2025-06-10,Gedung_N,Waste,52.95,kg
2025-06-10,Gedung_O,Energy,133.13,kWh
2025-06-10,Gedung_O,Water,1115.74,L
2025-06-10,Gedung_O,CO2,884.89,ppm
2025-06-10,Gedung_O,Waste,48.27,kg
2025-06-10,Gedung_P,Energy,174.35,kWh
2025-06-10,Gedung_P,Water,777.22,L
2025-06-10,Gedung_P,CO2,532.08,ppm
2025-06-10,Gedung_P,Waste,15.69,kg
2025-06-10,Gedung_Q,Energy,101.61,kWh
2025-06-10,Gedung_Q,Water,521.83,L
2025-06-10,Gedung_Q,CO2,697.97,ppm
2025-06-10,Gedung_Q,Waste,58.41,kg
2025-06-10,Gedung_R,Energy,118.92,kWh
2025-06-10,Gedung_R,Water,792.83,L
2025-06-10,Gedung_R,CO2,480.36,ppm
2025-06-10,Gedung_R,Waste,50.08,kg
2025-06-10,Gedung_S,Energy,163.06,kWh
2025-06-10,Gedung_S,Water,669.75,L
2025-06-10,Gedung_S,CO2,360.67,ppm
2025-06-10,Gedung_S,Waste,33.1,kg
2025-06-10,Gedung_T,Energy,96.25,kWh
2025-06-10,Gedung_T,Water,950.19,L
2025-06-10,Gedung_T,CO2,692.98,ppm
2025-06-10,Gedung_T,Waste,9.47,kg
2025-06-11,Gedung_A,Energy,163.46,kWh
2025-06-11,Gedung_A,Water,802.6,L
2025-06-11,Gedung_A,CO2,840.0,ppm
2025-06-11,Gedung_A,Waste,57.71,kg
2025-06-11,Gedung_B,Energy,125.22,kWh
2025-06-11,Gedung_B,Water,649.48,L
2025-06-11,Gedung_B,CO2,777.59,ppm
2025-06-11,Gedung_B,Waste,48.52,kg
2025-06-11,Gedung_C,Energy,126.96,kWh
2025-06-11,Gedung_C,Water,343.08,L
2025-06-11,Gedung_C,CO2,816.28,ppm
2025-06-11,Gedung_C,Waste,8.25,kg
2025-06-11,Gedung_D,Energy,121.92,kWh
2025-06-11,Gedung_D,Water,833.07,L
2025-06-11,Gedung_D,CO2,529.97,ppm
2025-06-11,Gedung_D,Waste,50.37,kg
2025-06-11,Gedung_E,Energy,162.03,kWh
2025-06-11,Gedung_E,Water,346.12,L
2025-06-11,Gedung_E,CO2,500.02,ppm
2025-06-11,Gedung_E,Waste,22.6,kg
2025-06-11,Gedung_F,Energy,247.5,kWh
2025-06-11,Gedung_F,Water,804.77,L
2025-06-11,Gedung_F,CO2,644.97,ppm
2025-06-11,Gedung_F,Waste,50.33,kg
2025-06-11,Gedung_G,Energy,189.79,kWh
2025-06-11,Gedung_G,Water,1157.73,L
2025-06-11,Gedung_G,CO2,678.67,ppm
2025-06-11,Gedung_G,Waste,11.62,kg
2025-06-11,Gedung_H,Energy,204.68,kWh
2025-06-11,Gedung_H,Water,935.49,L
2025-06-11,Gedung_H,CO2,457.22,ppm
2025-06-11,Gedung_H,Waste,48.94,kg
2025-06-11,Gedung_I,Energy,128.02,kWh
2025-06-11,Gedung_I,Water,990.71,L
2025-06-11,Gedung_I,CO2,582.65,ppm
2025-06-11,Gedung_I,Waste,50.02,kg
2025-06-11,Gedung_J,Energy,81.86,kWh
2025-06-11,Gedung_J,Water,460.99,L
2025-06-11,Gedung_J,CO2,429.23,ppm
2025-06-11,Gedung_J,Waste,6.39,kg
2025-06-11,Gedung_K,Energy,190.78,kWh
2025-06-11,Gedung_K,Water,962.37,L
2025-06-11,Gedung_K,CO2,393.29,ppm
2025-06-11,Gedung_K,Waste,30.57,kg
2025-06-11,Gedung_L,Energy,234.67,kWh
2025-06-11,Gedung_L,Water,347.61,L
2025-06-11,Gedung_L,CO2,694.24,ppm
2025-06-11,Gedung_L,Waste,35.54,kg
2025-06-11,Gedung_M,Energy,180.95,kWh
2025-06-11,Gedung_M,Water,958.46,L
2025-06-11,Gedung_M,CO2,409.26,ppm
2025-06-11,Gedung_M,Waste,20.05,kg
2025-06-11,Gedung_N,Energy,126.91,kWh
2025-06-11,Gedung_N,Water,906.3,L
2025-06-11,Gedung_N,CO2,599.33,ppm
2025-06-11,Gedung_N,Waste,13.96,kg
2025-06-11,Gedung_O,Energy,101.85,kWh
2025-06-11,Gedung_O,Water,1156.11,L
2025-06-11,Gedung_O,CO2,418.15,ppm
2025-06-11,Gedung_O,Waste,52.73,kg
2025-06-11,Gedung_P,Energy,173.94,kWh
2025-06-11,Gedung_P,Water,568.82,L
2025-06-11,Gedung_P,CO2,523.4,ppm
2025-06-11,Gedung_P,Waste,44.63,kg
2025-06-11,Gedung_Q,Energy,173.52,kWh
2025-06-11,Gedung_Q,Water,828.89,L
2025-06-11,Gedung_Q,CO2,705.48,ppm
2025-06-11,Gedung_Q,Waste,26.75,kg
2025-06-11,Gedung_R,Energy,135.52,kWh
2025-06-11,Gedung_R,Water,1036.07,L
2025-06-11,Gedung_R,CO2,368.99,ppm
2025-06-11,Gedung_R,Waste,20.56,kg
2025-06-11,Gedung_S,Energy,176.15,kWh
2025-06-11,Gedung_S,Water,768.53,L
2025-06-11,Gedung_S,CO2,835.79,ppm
2025-06-11,Gedung_S,Waste,8.07,kg
2025-06-11,Gedung_T,Energy,201.94,kWh
2025-06-11,Gedung_T,Water,331.87,L
2025-06-11,Gedung_T,CO2,385.13,ppm
2025-06-11,Gedung_T,Waste,8.73,kg
2025-06-12,Gedung_A,Energy,105.77,kWh
2025-06-12,Gedung_A,Water,722.78,L
2025-06-12,Gedung_A,CO2,867.07,ppm
2025-06-12,Gedung_A,Waste,17.93,kg
2025-06-12,Gedung_B,Energy,208.29,kWh
2025-06-12,Gedung_B,Water,1172.32,L
2025-06-12,Gedung_B,CO2,535.99,ppm
2025-06-12,Gedung_B,Waste,27.7,kg
2025-06-12,Gedung_C,Energy,207.64,kWh
2025-06-12,Gedung_C,Water,692.46,L
2025-06-12,Gedung_C,CO2,649.81,ppm
2025-06-12,Gedung_C,Waste,33.86,kg
2025-06-12,Gedung_D,Energy,189.11,kWh
2025-06-12,Gedung_D,Water,595.99,L
2025-06-12,Gedung_D,CO2,435.24,ppm
2025-06-12,Gedung_D,Waste,50.26,kg
2025-06-12,Gedung_E,Energy,218.44,kWh
2025-06-12,Gedung_E,Water,648.5,L
2025-06-12,Gedung_E,CO2,413.39,ppm
2025-06-12,Gedung_E,Waste,55.13,kg
2025-06-12,Gedung_F,Energy,124.33,kWh
2025-06-12,Gedung_F,Water,439.27,L
2025-06-12,Gedung_F,CO2,704.62,ppm
2025-06-12,Gedung_F,Waste,35.67,kg
2025-06-12,Gedung_G,Energy,88.92,kWh
2025-06-12,Gedung_G,Water,1042.89,L
2025-06-12,Gedung_G,CO2,474.04,ppm
2025-06-12,Gedung_G,Waste,7.33,kg
2025-06-12,Gedung_H,Energy,117.23,kWh
2025-06-12,Gedung_H,Water,432.67,L
2025-06-12,Gedung_H,CO2,433.95,ppm
2025-06-12,Gedung_H,Waste,52.88,kg
2025-06-12,Gedung_I,Energy,165.1,kWh
2025-06-12,Gedung_I,Water,522.95,L
2025-06-12,Gedung_I,CO2,765.78,ppm
2025-06-12,Gedung_I,Waste,41.86,kg
2025-06-12,Gedung_J,Energy,83.27,kWh
2025-06-12,Gedung_J,Water,965.54,L
2025-06-12,Gedung_J,CO2,620.72,ppm
2025-06-12,Gedung_J,Waste,41.83,kg
2025-06-12,Gedung_K,Energy,198.51,kWh
2025-06-12,Gedung_K,Water,750.03,L
2025-06-12,Gedung_K,CO2,372.07,ppm
2025-06-12,Gedung_K,Waste,37.43,kg
2025-06-12,Gedung_L,Energy,115.5,kWh
2025-06-12,Gedung_L,Water,782.74,L
2025-06-12,Gedung_L,CO2,353.93,ppm
2025-06-12,Gedung_L,Waste,43.6,kg
2025-06-12,Gedung_M,Energy,178.87,kWh
2025-06-12,Gedung_M,Water,568.12,L
2025-06-12,Gedung_M,CO2,844.22,ppm
2025-06-12,Gedung_M,Waste,14.03,kg
2025-06-12,Gedung_N,Energy,116.17,kWh
2025-06-12,Gedung_N,Water,736.23,L
2025-06-12,Gedung_N,CO2,853.36,ppm
2025-06-12,Gedung_N,Waste,45.93,kg
2025-06-12,Gedung_O,Energy,127.84,kWh
2025-06-12,Gedung_O,Water,756.26,L
2025-06-12,Gedung_O,CO2,630.98,ppm
2025-06-12,Gedung_O,Waste,13.79,kg
2025-06-12,Gedung_P,Energy,114.27,kWh
2025-06-12,Gedung_P,Water,807.62,L
2025-06-12,Gedung_P,CO2,533.97,ppm
2025-06-12,Gedung_P,Waste,22.99,kg
2025-06-12,Gedung_Q,Energy,124.26,kWh
2025-06-12,Gedung_Q,Water,319.17,L
2025-06-12,Gedung_Q,CO2,506.96,ppm
2025-06-12,Gedung_Q,Waste,6.58,kg
2025-06-12,Gedung_R,Energy,182.57,kWh
2025-06-12,Gedung_R,Water,851.41,L
2025-06-12,Gedung_R,CO2,631.49,ppm
2025-06-12,Gedung_R,Waste,27.31,kg
2025-06-12,Gedung_S,Energy,111.42,kWh
2025-06-12,Gedung_S,Water,241.66,L
2025-06-12,Gedung_S,CO2,792.55,ppm
2025-06-12,Gedung_S,Waste,45.85,kg
2025-06-12,Gedung_T,Energy,228.62,kWh
2025-06-12,Gedung_T,Water,400.14,L
2025-06-12,Gedung_T,CO2,663.61,ppm
2025-06-12,Gedung_T,Waste,46.1,kg
2025-06-13,Gedung_A,Energy,221.6,kWh
2025-06-13,Gedung_A,Water,874.21,L
2025-06-13,Gedung_A,CO2,837.66,ppm
2025-06-13,Gedung_A,Waste,49.98,kg
2025-06-13,Gedung_B,Energy,141.36,kWh
2025-06-13,Gedung_B,Water,254.37,L
2025-06-13,Gedung_B,CO2,694.36,ppm
2025-06-13,Gedung_B,Waste,36.18,kg
2025-06-13,Gedung_C,Energy,230.34,kWh
2025-06-13,Gedung_C,Water,452.33,L
2025-06-13,Gedung_C,CO2,631.1,ppm
2025-06-13,Gedung_C,Waste,22.04,kg
2025-06-13,Gedung_D,Energy,116.79,kWh
2025-06-13,Gedung_D,Water,380.92,L
2025-06-13,Gedung_D,CO2,533.66,ppm
2025-06-13,Gedung_D,Waste,32.48,kg
2025-06-13,Gedung_E,Energy,202.39,kWh
2025-06-13,Gedung_E,Water,919.97,L
2025-06-13,Gedung_E,CO2,601.84,ppm
2025-06-13,Gedung_E,Waste,26.49,kg
2025-06-13,Gedung_F,Energy,208.16,kWh
2025-06-13,Gedung_F,Water,1120.82,L
2025-06-13,Gedung_F,CO2,614.1,ppm
2025-06-13,Gedung_F,Waste,37.82,kg
2025-06-13,Gedung_G,Energy,215.15,kWh
2025-06-13,Gedung_G,Water,867.02,L
2025-06-13,Gedung_G,CO2,865.8,ppm
2025-06-13,Gedung_G,Waste,9.27,kg
2025-06-13,Gedung_H,Energy,98.23,kWh
2025-06-13,Gedung_H,Water,200.27,L
2025-06-13,Gedung_H,CO2,367.16,ppm
2025-06-13,Gedung_H,Waste,7.75,kg
2025-06-13,Gedung_I,Energy,81.91,kWh
2025-06-13,Gedung_I,Water,474.23,L
2025-06-13,Gedung_I,CO2,350.01,ppm
2025-06-13,Gedung_I,Waste,29.48,kg
2025-06-13,Gedung_J,Energy,203.89,kWh
2025-06-13,Gedung_J,Water,1161.21,L
2025-06-13,Gedung_J,CO2,403.48,ppm
2025-06-13,Gedung_J,Waste,25.24,kg
2025-06-13,Gedung_K,Energy,189.78,kWh
2025-06-13,Gedung_K,Water,1170.94,L
2025-06-13,Gedung_K,CO2,758.02,ppm
2025-06-13,Gedung_K,Waste,25.51,kg
2025-06-13,Gedung_L,Energy,127.6,kWh
2025-06-13,Gedung_L,Water,853.63,L
2025-06-13,Gedung_L,CO2,513.61,ppm
2025-06-13,Gedung_L,Waste,6.92,kg
2025-06-13,Gedung_M,Energy,100.41,kWh
2025-06-13,Gedung_M,Water,341.84,L
2025-06-13,Gedung_M,CO2,601.31,ppm
2025-06-13,Gedung_M,Waste,56.27,kg
2025-06-13,Gedung_N,Energy,247.16,kWh
2025-06-13,Gedung_N,Water,1114.57,L
2025-06-13,Gedung_N,CO2,416.18,ppm
2025-06-13,Gedung_N,Waste,40.02,kg
2025-06-13,Gedung_O,Energy,241.91,kWh
2025-06-13,Gedung_O,Water,992.76,L
2025-06-13,Gedung_O,CO2,834.16,ppm
2025-06-13,Gedung_O,Waste,56.26,kg
2025-06-13,Gedung_P,Energy,109.68,kWh
2025-06-13,Gedung_P,Water,312.59,L
2025-06-13,Gedung_P,CO2,748.64,ppm
2025-06-13,Gedung_P,Waste,30.04,kg
2025-06-13,Gedung_Q,Energy,230.69,kWh
2025-06-13,Gedung_Q,Water,894.92,L
2025-06-13,Gedung_Q,CO2,500.22,ppm
2025-06-13,Gedung_Q,Waste,6.24,kg
2025-06-13,Gedung_R,Energy,175.75,kWh
2025-06-13,Gedung_R,Water,263.28,L
2025-06-13,Gedung_R,CO2,730.49,ppm
2025-06-13,Gedung_R,Waste,16.85,kg
2025-06-13,Gedung_S,Energy,147.58,kWh
2025-06-13,Gedung_S,Water,577.43,L
2025-06-13,Gedung_S,CO2,370.44,ppm
2025-06-13,Gedung_S,Waste,28.79,kg
2025-06-13,Gedung_T,Energy,159.17,kWh
2025-06-13,Gedung_T,Water,375.02,L
2025-06-13,Gedung_T,CO2,357.3,ppm
2025-06-13,Gedung_T,Waste,54.36,kg
2025-06-14,Gedung_A,Energy,191.62,kWh
2025-06-14,Gedung_A,Water,1159.43,L
2025-06-14,Gedung_A,CO2,832.01,ppm
2025-06-14,Gedung_A,Waste,44.04,kg
2025-06-14,Gedung_B,Energy,202.21,kWh
2025-06-14,Gedung_B,Water,402.7,L
2025-06-14,Gedung_B,CO2,497.01,ppm
2025-06-14,Gedung_B,Waste,41.92,kg
2025-06-14,Gedung_C,Energy,243.74,kWh
2025-06-14,Gedung_C,Water,388.07,L
2025-06-14,Gedung_C,CO2,729.32,ppm
2025-06-14,Gedung_C,Waste,49.57,kg
2025-06-14,Gedung_D,Energy,249.29,kWh
2025-06-14,Gedung_D,Water,244.12,L
2025-06-14,Gedung_D,CO2,659.77,ppm
2025-06-14,Gedung_D,Waste,52.13,kg
2025-06-14,Gedung_E,Energy,175.02,kWh
2025-06-14,Gedung_E,Water,902.95,L
2025-06-14,Gedung_E,CO2,785.58,ppm
2025-06-14,Gedung_E,Waste,44.36,kg
2025-06-14,Gedung_F,Energy,206.23,kWh
2025-06-14,Gedung_F,Water,486.52,L
2025-06-14,Gedung_F,CO2,398.63,ppm
2025-06-14,Gedung_F,Waste,25.2,kg
2025-06-14,Gedung_G,Energy,219.52,kWh
2025-06-14,Gedung_G,Water,744.59,L
2025-06-14,Gedung_G,CO2,555.3,ppm
2025-06-14,Gedung_G,Waste,54.6,kg
2025-06-14,Gedung_H,Energy,203.45,kWh
2025-06-14,Gedung_H,Water,740.77,L
2025-06-14,Gedung_H,CO2,526.39,ppm
2025-06-14,Gedung_H,Waste,40.16,kg
2025-06-14,Gedung_I,Energy,149.19,kWh
2025-06-14,Gedung_I,Water,780.21,L
2025-06-14,Gedung_I,CO2,554.66,ppm
2025-06-14,Gedung_I,Waste,59.09,kg
2025-06-14,Gedung_J,Energy,210.44,kWh
2025-06-14,Gedung_J,Water,347.63,L
2025-06-14,Gedung_J,CO2,719.96,ppm
2025-06-14,Gedung_J,Waste,53.92,kg
2025-06-14,Gedung_K,Energy,194.87,kWh
2025-06-14,Gedung_K,Water,607.83,L
2025-06-14,Gedung_K,CO2,878.76,ppm
2025-06-14,Gedung_K,Waste,9.75,kg
2025-06-14,Gedung_L,Energy,123.04,kWh
2025-06-14,Gedung_L,Water,337.64,L
2025-06-14,Gedung_L,CO2,858.6,ppm
2025-06-14,Gedung_L,Waste,40.5,kg
2025-06-14,Gedung_M,Energy,156.63,kWh
2025-06-14,Gedung_M,Water,739.21,L
2025-06-14,Gedung_M,CO2,724.19,ppm
2025-06-14,Gedung_M,Waste,53.94,kg
2025-06-14,Gedung_N,Energy,138.39,kWh
2025-06-14,Gedung_N,Water,1118.3,L
2025-06-14,Gedung_N,CO2,890.49,ppm
2025-06-14,Gedung_N,Waste,12.98,kg
2025-06-14,Gedung_O,Energy,138.08,kWh
2025-06-14,Gedung_O,Water,832.7,L
2025-06-14,Gedung_O,CO2,759.64,ppm
2025-06-14,Gedung_O,Waste,51.81,kg
2025-06-14,Gedung_P,Energy,177.53,kWh
2025-06-14,Gedung_P,Water,1177.23,L
2025-06-14,Gedung_P,CO2,785.75,ppm
2025-06-14,Gedung_P,Waste,50.36,kg
2025-06-14,Gedung_Q,Energy,147.38,kWh
2025-06-14,Gedung_Q,Water,1023.44,L
2025-06-14,Gedung_Q,CO2,834.4,ppm
2025-06-14,Gedung_Q,Waste,59.48,kg
2025-06-14,Gedung_R,Energy,172.48,kWh
2025-06-14,Gedung_R,Water,719.57,L
2025-06-14,Gedung_R,CO2,666.51,ppm
2025-06-14,Gedung_R,Waste,19.01,kg
2025-06-14,Gedung_S,Energy,173.58,kWh
2025-06-14,Gedung_S,Water,1142.29,L
2025-06-14,Gedung_S,CO2,756.84,ppm
2025-06-14,Gedung_S,Waste,42.62,kg
2025-06-14,Gedung_T,Energy,213.91,kWh
2025-06-14,Gedung_T,Water,689.18,L
2025-06-14,Gedung_T,CO2,529.02,ppm
2025-06-14,Gedung_T,Waste,51.01,kg
2025-06-15,Gedung_A,Energy,143.46,kWh
2025-06-15,Gedung_A,Water,1136.93,L
2025-06-15,Gedung_A,CO2,637.72,ppm
2025-06-15,Gedung_A,Waste,50.06,kg
2025-06-15,Gedung_B,Energy,117.24,kWh
2025-06-15,Gedung_B,Water,551.13,L
2025-06-15,Gedung_B,CO2,574.4,ppm
2025-06-15,Gedung_B,Waste,46.34,kg
2025-06-15,Gedung_C,Energy,98.09,kWh
2025-06-15,Gedung_C,Water,840.47,L
2025-06-15,Gedung_C,CO2,599.51,ppm
2025-06-15,Gedung_C,Waste,50.89,kg
2025-06-15,Gedung_D,Energy,232.19,kWh
2025-06-15,Gedung_D,Water,388.33,L
2025-06-15,Gedung_D,CO2,350.33,ppm
2025-06-15,Gedung_D,Waste,48.65,kg
2025-06-15,Gedung_E,Energy,165.77,kWh
2025-06-15,Gedung_E,Water,307.8,L
2025-06-15,Gedung_E,CO2,429.4,ppm
2025-06-15,Gedung_E,Waste,8.97,kg
2025-06-15,Gedung_F,Energy,241.52,kWh
2025-06-15,Gedung_F,Water,441.83,L
2025-06-15,Gedung_F,CO2,573.37,ppm
2025-06-15,Gedung_F,Waste,50.39,kg
2025-06-15,Gedung_G,Energy,172.13,kWh
2025-06-15,Gedung_G,Water,296.59,L
2025-06-15,Gedung_G,CO2,797.97,ppm
2025-06-15,Gedung_G,Waste,6.29,kg
2025-06-15,Gedung_H,Energy,85.29,kWh
2025-06-15,Gedung_H,Water,321.08,L
2025-06-15,Gedung_H,CO2,452.14,ppm
2025-06-15,Gedung_H,Waste,47.68,kg
2025-06-15,Gedung_I,Energy,92.13,kWh
2025-06-15,Gedung_I,Water,453.43,L
2025-06-15,Gedung_I,CO2,873.06,ppm
2025-06-15,Gedung_I,Waste,28.21,kg
2025-06-15,Gedung_J,Energy,140.78,kWh
2025-06-15,Gedung_J,Water,603.0,L
2025-06-15,Gedung_J,CO2,733.8,ppm
2025-06-15,Gedung_J,Waste,21.51,kg
2025-06-15,Gedung_K,Energy,145.92,kWh
2025-06-15,Gedung_K,Water,408.45,L
2025-06-15,Gedung_K,CO2,585.69,ppm
2025-06-15,Gedung_K,Waste,37.43,kg
2025-06-15,Gedung_L,Energy,161.33,kWh
2025-06-15,Gedung_L,Water,814.8,L
2025-06-15,Gedung_L,CO2,373.03,ppm
2025-06-15,Gedung_L,Waste,32.02,kg
2025-06-15,Gedung_M,Energy,85.36,kWh
2025-06-15,Gedung_M,Water,519.63,L
2025-06-15,Gedung_M,CO2,367.07,ppm
2025-06-15,Gedung_M,Waste,43.53,kg
2025-06-15,Gedung_N,Energy,226.4,kWh
2025-06-15,Gedung_N,Water,583.76,L
2025-06-15,Gedung_N,CO2,646.46,ppm
2025-06-15,Gedung_N,Waste,10.39,kg
2025-06-15,Gedung_O,Energy,197.06,kWh
2025-06-15,Gedung_O,Water,820.23,L
2025-06-15,Gedung_O,CO2,543.08,ppm
2025-06-15,Gedung_O,Waste,58.42,kg
2025-06-15,Gedung_P,Energy,163.35,kWh
2025-06-15,Gedung_P,Water,227.33,L
2025-06-15,Gedung_P,CO2,371.27,ppm
2025-06-15,Gedung_P,Waste,31.81,kg
2025-06-15,Gedung_Q,Energy,234.0,kWh
2025-06-15,Gedung_Q,Water,674.87,L
2025-06-15,Gedung_Q,CO2,649.05,ppm
2025-06-15,Gedung_Q,Waste,9.56,kg
2025-06-15,Gedung_R,Energy,203.13,kWh
2025-06-15,Gedung_R,Water,915.61,L
2025-06-15,Gedung_R,CO2,857.27,ppm
2025-06-15,Gedung_R,Waste,30.01,kg
2025-06-15,Gedung_S,Energy,207.34,kWh
2025-06-15,Gedung_S,Water,441.38,L
2025-06-15,Gedung_S,CO2,891.2,ppm
2025-06-15,Gedung_S,Waste,6.89,kg
2025-06-15,Gedung_T,Energy,132.67,kWh
2025-06-15,Gedung_T,Water,977.16,L
2025-06-15,Gedung_T,CO2,820.05,ppm
2025-06-15,Gedung_T,Waste,16.91,kg
2025-06-16,Gedung_A,Energy,149.8,kWh
2025-06-16,Gedung_A,Water,210.29,L
2025-06-16,Gedung_A,CO2,420.61,ppm
2025-06-16,Gedung_A,Waste,52.45,kg
2025-06-16,Gedung_B,Energy,212.74,kWh
2025-06-16,Gedung_B,Water,1135.54,L
2025-06-16,Gedung_B,CO2,594.44,ppm
2025-06-16,Gedung_B,Waste,32.61,kg
2025-06-16,Gedung_C,Energy,158.74,kWh
2025-06-16,Gedung_C,Water,897.13,L
2025-06-16,Gedung_C,CO2,563.5,ppm
2025-06-16,Gedung_C,Waste,55.87,kg
2025-06-16,Gedung_D,Energy,191.13,kWh
2025-06-16,Gedung_D,Water,248.71,L
2025-06-16,Gedung_D,CO2,672.11,ppm
2025-06-16,Gedung_D,Waste,43.4,kg
2025-06-16,Gedung_E,Energy,163.49,kWh
2025-06-16,Gedung_E,Water,1102.26,L
2025-06-16,Gedung_E,CO2,511.36,ppm
2025-06-16,Gedung_E,Waste,13.95,kg
2025-06-16,Gedung_F,Energy,129.35,kWh
2025-06-16,Gedung_F,Water,531.42,L
2025-06-16,Gedung_F,CO2,410.32,ppm
2025-06-16,Gedung_F,Waste,13.51,kg
2025-06-16,Gedung_G,Energy,222.35,kWh
2025-06-16,Gedung_G,Water,399.12,L
2025-06-16,Gedung_G,CO2,617.44,ppm
2025-06-16,Gedung_G,Waste,5.31,kg
2025-06-16,Gedung_H,Energy,211.88,kWh
2025-06-16,Gedung_H,Water,1006.8,L
2025-06-16,Gedung_H,CO2,847.98,ppm
2025-06-16,Gedung_H,Waste,47.49,kg
2025-06-16,Gedung_I,Energy,87.46,kWh
2025-06-16,Gedung_I,Water,382.68,L
2025-06-16,Gedung_I,CO2,537.04,ppm
2025-06-16,Gedung_I,Waste,42.57,kg
2025-06-16,Gedung_J,Energy,223.74,kWh
2025-06-16,Gedung_J,Water,428.73,L
2025-06-16,Gedung_J,CO2,594.57,ppm
2025-06-16,Gedung_J,Waste,43.54,kg
2025-06-16,Gedung_K,Energy,234.98,kWh
2025-06-16,Gedung_K,Water,301.54,L
2025-06-16,Gedung_K,CO2,426.56,ppm
2025-06-16,Gedung_K,Waste,45.72,kg
2025-06-16,Gedung_L,Energy,240.93,kWh
2025-06-16,Gedung_L,Water,762.77,L
2025-06-16,Gedung_L,CO2,590.95,ppm
2025-06-16,Gedung_L,Waste,25.17,kg
2025-06-16,Gedung_M,Energy,198.82,kWh
2025-06-16,Gedung_M,Water,220.54,L
2025-06-16,Gedung_M,CO2,638.85,ppm
2025-06-16,Gedung_M,Waste,43.16,kg
2025-06-16,Gedung_N,Energy,187.92,kWh
2025-06-16,Gedung_N,Water,306.33,L
2025-06-16,Gedung_N,CO2,610.51,ppm
2025-06-16,Gedung_N,Waste,20.34,kg
2025-06-16,Gedung_O,Energy,174.74,kWh
2025-06-16,Gedung_O,Water,622.26,L
2025-06-16,Gedung_O,CO2,385.85,ppm
2025-06-16,Gedung_O,Waste,19.45,kg
2025-06-16,Gedung_P,Energy,241.27,kWh
2025-06-16,Gedung_P,Water,557.64,L
2025-06-16,Gedung_P,CO2,570.73,ppm
2025-06-16,Gedung_P,Waste,55.56,kg
2025-06-16,Gedung_Q,Energy,234.12,kWh
2025-06-16,Gedung_Q,Water,1075.53,L
2025-06-16,Gedung_Q,CO2,416.56,ppm
2025-06-16,Gedung_Q,Waste,13.91,kg
2025-06-16,Gedung_R,Energy,176.97,kWh
2025-06-16,Gedung_R,Water,864.64,L
2025-06-16,Gedung_R,CO2,595.36,ppm
2025-06-16,Gedung_R,Waste,59.81,kg
2025-06-16,Gedung_S,Energy,143.46,kWh
2025-06-16,Gedung_S,Water,463.01,L
2025-06-16,Gedung_S,CO2,386.75,ppm
2025-06-16,Gedung_S,Waste,48.45,kg
2025-06-16,Gedung_T,Energy,111.54,kWh
2025-06-16,Gedung_T,Water,613.26,L
2025-06-16,Gedung_T,CO2,657.82,ppm
2025-06-16,Gedung_T,Waste,17.77,kg
2025-06-17,Gedung_A,Energy,105.06,kWh
2025-06-17,Gedung_A,Water,333.21,L
2025-06-17,Gedung_A,CO2,735.81,ppm
2025-06-17,Gedung_A,Waste,5.62,kg
